id,lat,lon,category
15964,53.745188,93.685645,urban
15965,58.676732,94.603371,tundra
15966,59.023377,93.786447,agricultural
15967,49.436352,89.602652,urban
15968,59.956135,99.299272,urban
15969,52.635523,88.951194,wetland
15970,50.294744,94.917231,agricultural
15971,50.412212,96.160565,forest
15972,54.441911,92.507527,tundra
15973,59.293594,95.220926,wetland
15974,50.999447,92.219945,forest
15975,53.435276,90.488464,tundra
15976,52.728101,95.132752,tundra
15977,56.823869,98.370745,forest
15978,53.90578,99.374219,agricultural
15979,56.116464,94.956112,wetland
15980,54.710756,88.322864,agricultural
15981,55.897794,88.944985,agricultural
15982,54.814794,96.849852,tundra
15983,49.539903,90.18608,agricultural
15984,58.078298,98.834129,urban
15985,51.810378,91.866545,forest
15986,53.857163,99.560614,agricultural
15987,53.287035,101.396381,tundra
15988,52.405141,98.58096,agricultural
15989,50.284005,95.539925,wetland
15990,53.478295,95.365151,agricultural
15991,56.885322,97.02463,tundra
15992,58.059922,94.49111,urban
15993,53.593832,101.613374,tundra
15994,53.123874,89.755981,forest
15995,56.607735,91.392953,wetland
15996,56.046466,99.61343,urban
15997,50.150099,93.815522,tundra
15998,58.404584,89.692712,forest
15999,57.70254,91.882,tundra
16000,52.778723,94.134602,agricultural
16001,56.004515,88.418567,agricultural
16002,55.612408,98.068566,agricultural
16003,58.827801,96.987098,tundra
16004,55.940039,93.225927,forest
16005,49.294808,88.275913,agricultural
16006,51.154237,98.867124,tundra
16007,50.147627,94.590587,tundra
16008,55.465257,89.518203,forest
16009,55.321697,95.759103,agricultural
16010,53.925776,89.780493,wetland
16011,53.034014,92.787017,forest
16012,52.591673,99.734437,agricultural
16013,54.160609,96.885162,tundra
16014,53.741771,90.184181,agricultural
16015,52.388375,90.17978,tundra
16016,51.37629,92.30926,urban
16017,57.188519,98.949513,wetland
16018,51.033201,88.718034,wetland
16019,49.03881,92.095986,urban
16020,53.463991,94.406532,agricultural
16021,52.745008,97.996989,wetland
16022,56.965981,95.189671,agricultural
16023,49.518091,93.756761,forest
16024,53.830332,93.235053,wetland
16025,55.309355,101.878421,wetland
16026,57.08238,92.7946,urban
16027,51.146404,90.511235,tundra
16028,57.057155,93.91465,tundra
16029,49.45844,100.510205,agricultural
16030,59.014406,89.589202,tundra
16031,59.068005,95.277712,tundra
16032,56.363862,89.772482,agricultural
16033,51.750495,100.697549,wetland
16034,50.138318,98.397793,wetland
16035,57.742378,97.483723,wetland
16036,54.915458,93.254163,agricultural
16037,57.214123,92.164662,agricultural
16038,50.58161,101.238159,wetland
16039,58.201578,89.677469,agricultural
16040,52.4655,96.43215,agricultural
16041,55.492647,90.503659,urban
16042,53.485188,92.72253,agricultural
16043,52.890101,89.128611,tundra
16044,56.466188,90.96515,forest
16045,50.974447,94.93368,wetland
16046,58.922911,91.037837,wetland
16047,59.249473,94.403783,forest
16048,50.577486,94.534957,urban
16049,59.242938,96.364304,tundra
16050,59.037884,95.929757,agricultural
16051,54.353021,92.102802,urban
16052,57.003841,88.461697,agricultural
16053,57.511282,101.782704,agricultural
16054,56.344475,95.417047,forest
16055,58.961147,98.681718,urban
16056,49.630892,89.453636,forest
16057,49.363946,92.900996,urban
16058,50.654328,90.910291,forest
16059,53.005208,101.510732,forest
16060,51.314114,94.913155,wetland
16061,51.967353,99.139206,wetland
16062,53.372863,91.390159,forest
16063,51.903408,95.703632,urban
16064,53.390344,91.50485,wetland
16065,52.066139,89.535023,forest
16066,53.599328,93.544233,tundra
16067,52.573707,92.353904,agricultural
16068,55.440967,90.749427,urban
16069,55.278858,88.779684,wetland
16070,58.767355,92.169685,agricultural
16071,49.851392,93.39739,wetland
16072,52.43057,97.371495,wetland
16073,49.555022,101.512182,agricultural
16074,56.281956,97.078873,tundra
16075,51.898914,89.155607,wetland
16076,57.333407,91.712574,agricultural
16077,54.114104,88.463688,urban
16078,56.262583,94.417629,wetland
16079,52.63164,90.878187,agricultural
16080,57.563675,99.648168,forest
16081,59.44261,99.445303,tundra
16082,53.366899,91.759309,tundra
16083,59.803784,99.318925,wetland
16084,52.235168,98.640442,tundra
16085,58.59557,89.190387,urban
16086,49.345082,93.664396,agricultural
16087,57.052537,90.463182,forest
16088,56.406165,94.793058,wetland
16089,57.365633,89.077109,agricultural
16090,54.595482,89.596751,tundra
16091,55.630593,90.399114,agricultural
16092,50.964007,101.545534,wetland
16093,53.459634,92.076372,forest
16094,57.390359,89.830369,urban
16095,50.562354,92.874115,urban
16096,51.829718,95.727426,tundra
16097,57.697075,94.697696,agricultural
16098,49.953027,93.673002,agricultural
16099,50.779761,97.378445,tundra
16100,58.247176,100.573918,urban
16101,59.745465,100.272269,agricultural
16102,53.76178,94.995116,urban
16103,51.379171,101.959128,tundra
16104,49.524162,90.814316,forest
16105,54.190948,91.053975,wetland
16106,52.86851,96.883258,forest
16107,58.370895,93.805072,agricultural
16108,53.207977,95.247328,urban
16109,59.390163,94.738614,tundra
16110,53.587877,91.340143,wetland
16111,49.544077,99.36193,agricultural
16112,59.986451,88.189287,forest
16113,56.611159,97.22619,wetland
16114,52.090048,100.232142,urban
16115,50.709273,88.499151,forest
16116,53.978643,89.217938,forest
16117,56.504364,91.02288,agricultural
16118,52.175524,99.536251,agricultural
16119,58.106165,91.187373,forest
16120,55.939454,97.593341,urban
16121,55.843118,100.236488,tundra
16122,51.860324,94.982443,agricultural
16123,57.155697,89.763464,forest
16124,57.018279,98.651942,agricultural
16125,57.040588,100.210148,urban
16126,51.356928,98.528057,wetland
16127,56.46951,90.434058,urban
16128,49.940196,101.889887,tundra
16129,55.7289,89.467435,agricultural
16130,59.121853,97.307108,wetland
16131,55.484772,95.086342,wetland
16132,55.597788,95.8583,wetland
16133,51.890508,96.749593,forest
16134,53.334401,90.477931,forest
16135,59.948051,98.887935,tundra
16136,58.11969,90.599498,tundra
16137,55.625231,89.9052,agricultural
16138,51.558263,89.873904,agricultural
16139,50.97394,100.539113,wetland
16140,57.805095,101.953372,forest
16141,50.606066,88.702584,wetland
16142,53.315867,100.111267,forest
16143,57.550471,90.602674,agricultural
16144,51.789626,89.352437,agricultural
16145,52.720768,97.832351,wetland
16146,53.642913,95.653044,forest
16147,57.524058,92.14642,urban
16148,57.615936,100.302445,forest
16149,51.192241,93.953253,wetland
16150,59.442767,101.305209,agricultural
16151,52.56078,90.085172,urban
16152,53.467147,98.414192,agricultural
16153,49.722669,97.522764,urban
16154,49.942888,100.775936,forest
16155,56.241905,94.348643,forest
16156,57.105002,89.661522,wetland
16157,54.910717,101.627272,tundra
16158,59.190687,100.045161,agricultural
16159,59.309877,94.056835,urban
16160,52.742416,100.680032,wetland
16161,59.669339,94.413772,agricultural
16162,56.136853,93.04933,urban
16163,55.805287,98.531293,wetland
16164,59.356997,96.357238,agricultural
16165,55.438316,93.683623,forest
16166,50.517028,93.295343,tundra
16167,55.293109,96.026919,tundra
16168,56.549106,99.865648,forest
16169,53.953436,88.063426,tundra
16170,51.168124,97.518163,forest
16171,52.264336,89.45022,agricultural
16172,50.708656,90.765447,agricultural
16173,54.147098,98.695302,tundra
16174,50.627057,90.031759,forest
16175,56.476998,89.836656,wetland
16176,57.91092,99.11542,agricultural
16177,51.109789,95.184995,urban
16178,49.310811,91.256044,agricultural
16179,51.244027,94.351819,wetland
16180,49.343805,90.473196,tundra
16181,54.94494,98.202383,tundra
16182,49.162161,98.297584,forest
16183,50.851208,89.415702,tundra
16184,52.454801,98.30466,tundra
16185,49.963345,91.046227,agricultural
16186,57.050513,101.78585,tundra
16187,59.958491,88.916138,agricultural
16188,59.593416,96.476239,wetland
16189,58.832071,93.330039,forest
16190,57.356703,91.656687,wetland
16191,56.71731,100.202852,forest
16192,51.674189,96.945067,urban
16193,59.395148,90.329245,tundra
16194,50.185276,99.211372,urban
16195,55.285884,89.970388,forest
16196,49.358663,100.922634,forest
16197,55.26573,97.029555,tundra
16198,52.750911,95.714786,wetland
16199,50.910966,95.171108,tundra
16200,52.812288,89.65895,urban
16201,53.593814,101.358142,wetland
16202,57.321804,97.293345,urban
16203,59.690418,93.981083,forest
16204,53.06062,92.10672,urban
16205,51.150215,100.883934,tundra
16206,51.736874,93.855217,wetland
16207,51.203392,100.889035,agricultural
16208,50.22077,91.122515,agricultural
16209,56.61565,99.881841,wetland
16210,53.741837,94.010851,wetland
16211,52.505891,91.374106,agricultural
16212,56.501478,94.777397,forest
16213,53.208086,89.095187,agricultural
16214,56.708746,94.77436,agricultural
16215,55.660224,100.80182,tundra
16216,59.595865,99.26423,forest
16217,50.18819,99.052088,urban
16218,52.328348,88.005722,agricultural
16219,55.839726,94.314718,urban
16220,53.688025,101.80337,wetland
16221,52.001374,95.764558,forest
16222,55.741427,88.912572,wetland
16223,56.093485,100.444166,urban
16224,59.181719,96.859302,tundra
16225,57.177274,101.104073,agricultural
16226,56.592739,94.87959,tundra
16227,49.157011,98.907886,wetland
16228,55.682861,90.013486,tundra
16229,52.789722,100.278313,agricultural
16230,59.719486,92.566855,wetland
16231,51.865464,99.730987,agricultural
16232,50.23414,97.884032,urban
16233,58.30245,100.636066,tundra
16234,49.537493,96.44208,agricultural
16235,50.382703,93.300913,tundra
16236,52.094758,94.1601,urban
16237,55.954812,96.146206,wetland
16238,51.837985,92.980979,wetland
16239,55.781636,93.492439,agricultural
16240,56.449459,88.787125,urban
16241,52.63098,92.509794,urban
16242,57.313086,90.604611,wetland
16243,59.34605,90.079965,urban
16244,59.908867,94.806688,forest
16245,58.834443,100.034757,forest
16246,59.268244,95.500941,tundra
16247,55.793517,89.512998,urban
16248,54.095659,98.853105,agricultural
16249,51.719573,93.067612,agricultural
16250,56.739744,97.205288,forest
16251,50.559351,97.976758,tundra
16252,51.492404,97.692411,forest
16253,53.63027,90.472895,agricultural
16254,50.066488,94.460424,wetland
16255,59.615775,94.121079,forest
16256,59.617237,92.794896,tundra
16257,52.818062,90.733809,tundra
16258,59.177705,99.295041,agricultural
16259,56.320265,95.299222,tundra
16260,54.528081,97.20253,urban
16261,51.900362,93.782079,wetland
16262,55.67414,98.234207,forest
16263,54.725603,92.553793,tundra
16264,50.33541,96.125422,urban
16265,52.291233,91.070746,tundra
16266,58.868051,97.867391,tundra
16267,50.747774,88.997189,tundra
16268,52.41024,100.224681,wetland
16269,55.377733,94.476565,agricultural
16270,50.617354,100.736919,urban
16271,59.493674,93.050205,tundra
16272,49.362935,88.316262,tundra
16273,50.747728,97.376284,agricultural
16274,56.002807,94.51339,wetland
16275,51.21166,91.520826,agricultural
16276,53.741064,101.074883,forest
16277,49.549913,94.33888,agricultural
16278,55.273724,96.507242,tundra
16279,49.846101,97.026686,urban
16280,49.309749,97.855903,tundra
16281,57.432088,101.526901,wetland
16282,55.836048,91.961237,agricultural
16283,50.865398,99.199978,forest
16284,52.085392,99.266443,wetland
16285,52.988072,88.584574,wetland
16286,56.833567,88.875621,wetland
16287,54.647114,95.890254,forest
16288,49.579136,90.009526,tundra
16289,49.968449,97.799914,urban
16290,49.31218,90.510712,tundra
16291,49.492386,98.962665,wetland
16292,52.342354,91.594008,agricultural
16293,50.941331,96.010659,tundra
16294,59.991393,92.508021,forest
16295,54.29742,90.629048,urban
16296,49.307059,96.58476,agricultural
16297,52.794252,97.831458,tundra
16298,52.44639,100.995689,tundra
16299,52.119083,99.545711,forest
16300,51.151383,99.5268,forest
16301,57.545244,99.912279,urban
16302,54.984403,92.305543,agricultural
16303,52.769146,95.990248,wetland
16304,51.278942,92.073385,forest
16305,57.711813,95.82815,tundra
16306,49.981152,88.575996,agricultural
16307,57.741131,93.678227,tundra
16308,56.276291,98.350629,urban
16309,49.451223,93.125965,urban
16310,51.673948,101.934997,wetland
16311,59.617099,97.5599,forest
16312,51.242792,98.056107,forest
16313,59.288189,97.921424,wetland
16314,59.52829,97.849591,agricultural
16315,50.221337,98.075959,forest
16316,58.151637,89.398213,urban
16317,50.755628,99.211767,wetland
16318,58.730262,97.31212,urban
16319,50.814583,91.076383,urban
16320,59.214762,94.458279,urban
16321,50.248404,89.189385,wetland
16322,54.984299,101.274502,wetland
16323,50.696766,100.181544,urban
16324,55.128199,100.422523,urban
16325,56.479168,100.737681,forest
16326,57.77523,97.381791,tundra
16327,53.947045,100.358531,forest
16328,57.60571,93.92319,tundra
16329,56.252916,100.649247,urban
16330,56.210331,90.649568,tundra
16331,59.008994,94.319001,forest
16332,54.757074,91.486188,urban
16333,56.71548,90.275575,wetland
16334,56.299184,91.241585,tundra
16335,59.646266,90.014474,forest
16336,49.773502,96.871457,urban
16337,49.828334,92.490875,urban
16338,49.488309,96.997828,forest
16339,55.843096,93.113036,agricultural
16340,50.522837,100.529745,urban
16341,51.656826,92.759876,urban
16342,59.458454,98.950843,wetland
16343,49.270145,99.902133,agricultural
16344,51.491283,90.982987,urban
16345,51.027426,93.375984,tundra
16346,58.020405,101.272504,tundra
16347,54.942646,88.734537,forest
16348,56.614785,96.070752,agricultural
16349,54.732481,96.047615,forest
16350,51.590171,95.802756,urban
16351,52.795985,92.636801,forest
16352,49.299406,88.022613,wetland
16353,59.801955,97.791194,tundra
16354,56.464085,92.238316,tundra
16355,55.056252,92.340605,urban
16356,50.553247,94.252166,wetland
16357,53.030816,99.179532,urban
16358,58.410275,94.527326,forest
16359,56.463747,90.380859,agricultural
16360,54.018898,96.614803,wetland
16361,50.473426,98.883217,urban
16362,59.320267,95.414643,urban
16363,49.81884,101.456282,forest
16364,50.93541,97.675913,wetland
16365,56.954159,91.213728,agricultural
16366,50.443647,98.667145,wetland
16367,59.859937,100.727409,urban
16368,53.992706,96.33615,agricultural
16369,52.594052,93.000781,wetland
16370,50.713377,91.004475,wetland
16371,56.079527,94.914187,urban
16372,53.689829,100.977427,forest
16373,51.28633,88.323345,forest
16374,50.741969,89.448653,agricultural
16375,53.723585,99.699586,urban
16376,55.722731,89.653113,forest
16377,54.38012,93.850505,wetland
16378,58.386085,90.997177,tundra
16379,55.34814,98.038489,urban
16380,50.947923,96.715884,tundra
16381,59.581515,101.114298,agricultural
16382,50.755809,96.12075,forest
16383,55.577211,98.155228,urban
16384,49.361654,100.546513,urban
16385,52.343401,92.157854,tundra
16386,54.483035,100.859799,agricultural
16387,53.703531,90.743582,agricultural
16388,57.369281,100.699521,forest
16389,52.837354,93.843898,tundra
16390,57.466127,92.954514,agricultural
16391,59.007212,101.932001,agricultural
16392,53.594626,93.013428,tundra
16393,56.446818,94.805408,wetland
16394,52.537126,95.850312,tundra
16395,59.351687,88.731598,agricultural
16396,55.589842,98.837385,agricultural
16397,59.157191,100.100279,wetland
16398,50.09379,96.202567,wetland
16399,52.443168,89.922878,tundra
16400,53.541132,94.389152,tundra
16401,58.598404,93.946517,agricultural
16402,59.531702,94.993268,tundra
16403,49.51025,98.212732,wetland
16404,57.636734,92.191658,agricultural
16405,53.479552,88.094192,agricultural
16406,51.424093,97.857716,forest
16407,54.549838,88.443277,tundra
16408,50.124318,89.991073,agricultural
16409,52.632638,100.024936,forest
16410,49.303631,96.603618,forest
16411,52.680929,89.538657,forest
16412,55.171853,90.443815,tundra
16413,51.919999,99.481525,forest
16414,58.878316,93.292465,tundra
16415,59.519694,89.342936,tundra
16416,54.626444,91.689777,agricultural
16417,55.930497,92.411606,wetland
16418,50.447091,96.363219,tundra
16419,52.033784,98.553091,urban
16420,55.581231,98.221779,urban
16421,52.444624,100.565926,forest
16422,52.646463,100.091763,tundra
16423,55.275286,96.782414,urban
16424,56.507602,99.80666,wetland
16425,53.765829,92.864273,tundra
16426,59.144731,97.031802,urban
16427,56.83538,90.004139,urban
16428,56.870438,97.131864,tundra
16429,49.870845,101.880002,urban
16430,56.62304,88.920396,wetland
16431,54.461935,92.226997,urban
16432,54.032636,98.726051,wetland
16433,49.875161,100.511596,agricultural
16434,51.626982,93.930829,wetland
16435,55.209842,96.542242,wetland
16436,59.222512,88.753181,wetland
16437,52.100173,101.934125,tundra
16438,55.656813,93.453119,wetland
16439,55.802966,94.331978,tundra
16440,49.677559,99.856546,tundra
16441,55.787083,93.138341,urban
16442,51.287305,100.755113,tundra
16443,52.933722,98.295609,forest
16444,49.979132,98.025197,forest
16445,49.183651,95.124942,tundra
16446,57.950084,100.269814,forest
16447,54.998777,100.967064,agricultural
16448,52.525916,95.983835,agricultural
16449,55.019088,90.436957,tundra
16450,49.383122,93.225712,wetland
16451,52.68054,100.416317,urban
16452,49.529723,90.870864,tundra
16453,58.184053,98.627826,wetland
16454,59.805352,99.968032,urban
16455,59.948383,97.203159,wetland
16456,59.856441,97.544682,wetland
16457,58.99007,93.932714,tundra
16458,50.240198,98.646149,wetland
16459,50.890191,95.587652,urban
16460,51.254776,99.869655,tundra
16461,59.760919,98.987594,urban
16462,58.127482,95.533337,forest
16463,54.328159,98.318859,agricultural
16464,55.413288,99.851552,forest
16465,53.574436,99.743264,wetland
16466,58.026878,93.441286,tundra
16467,55.578342,94.089466,wetland
16468,58.360122,97.030041,agricultural
16469,53.671891,88.272119,forest
16470,56.82805,92.957655,wetland
16471,56.238237,88.379754,urban
16472,57.390828,91.623516,urban
16473,56.793175,93.372365,wetland
16474,52.677605,98.935629,forest
16475,56.742908,96.412613,forest
16476,55.187161,100.982083,agricultural
16477,51.204819,94.67318,urban
16478,58.532453,97.729863,tundra
16479,55.514825,89.190313,urban
16480,57.090183,100.468392,urban
16481,54.478135,88.038058,urban
16482,54.674519,96.818334,wetland
16483,50.319847,91.226703,agricultural
16484,55.711154,100.283776,forest
16485,51.293093,89.31267,forest
16486,50.830672,89.141527,agricultural
16487,49.136973,94.514363,wetland
16488,50.590066,95.045135,urban
16489,53.578857,91.439595,urban
16490,54.338445,99.381956,wetland
16491,58.258475,98.14517,forest
16492,56.425725,90.410398,wetland
16493,58.135908,101.135283,forest
16494,58.67109,92.273318,urban
16495,52.231143,99.397688,forest
16496,58.476777,89.571016,agricultural
16497,54.663979,100.274609,urban
16498,50.07903,100.329903,urban
16499,52.885833,89.55973,wetland
16500,57.813363,101.613452,tundra
16501,59.907913,96.276856,wetland
16502,56.736331,100.118219,forest
16503,54.623315,90.296875,tundra
16504,57.413493,94.979885,wetland
16505,54.930927,98.936507,forest
16506,58.370342,98.993685,forest
16507,54.438668,97.463505,forest
16508,51.831891,91.138311,wetland
16509,58.235902,98.344032,agricultural
16510,55.313705,92.64931,wetland
16511,54.478167,91.121503,tundra
16512,54.726114,91.256991,urban
16513,50.796214,90.271547,wetland
16514,55.909877,92.685416,forest
16515,55.745189,100.98409,agricultural
16516,55.778962,95.742498,tundra
16517,53.444492,89.138664,agricultural
16518,59.483749,88.121682,wetland
16519,53.587683,88.609793,forest
16520,59.395109,99.528254,tundra
16521,49.108434,99.756768,agricultural
16522,53.759785,98.06648,tundra
16523,56.346003,90.983184,forest
16524,58.109435,89.790169,forest
16525,58.774992,92.657735,wetland
16526,50.153601,91.792081,urban
16527,53.146739,100.866965,urban
16528,52.588457,96.258609,urban
16529,49.908816,99.553601,tundra
16530,54.596078,96.196376,urban
16531,51.822345,91.802061,urban
16532,52.058062,96.313187,forest
16533,52.869809,94.526726,forest
16534,56.245846,98.689685,tundra
16535,54.384454,99.016373,tundra
16536,59.907932,97.504429,agricultural
16537,58.202968,93.766962,urban
16538,51.828438,88.026536,tundra
16539,57.946398,92.557875,tundra
16540,52.311624,92.272261,tundra
16541,54.334897,95.23536,tundra
16542,57.13167,90.240715,forest
16543,56.736427,95.162656,urban
16544,54.875557,99.160991,tundra
16545,53.167973,100.104258,urban
16546,55.714142,100.53095,tundra
16547,51.620533,89.151,urban
16548,52.231206,89.070171,urban
16549,50.077095,98.876047,urban
16550,55.791995,94.989499,tundra
16551,54.796276,96.613452,agricultural
16552,54.333831,100.536416,forest
16553,57.232443,101.950829,wetland
16554,59.985007,91.519029,forest
16555,50.795524,89.618199,tundra
16556,59.677587,101.836692,wetland
16557,56.882361,99.925339,forest
16558,52.025599,89.371177,tundra
16559,54.222874,90.525987,agricultural
16560,59.051303,88.609938,tundra
16561,59.054006,96.388787,tundra
16562,51.381882,94.685103,wetland
16563,58.414881,91.306913,forest
16564,55.553368,100.945428,urban
16565,56.304458,95.777459,agricultural
16566,59.318062,90.936321,tundra
16567,50.752295,101.891254,urban
16568,52.756183,95.412208,agricultural
16569,53.022769,97.553403,urban
16570,58.817992,98.998091,agricultural
16571,59.386057,90.22764,wetland
16572,54.801926,91.936061,tundra
16573,58.669217,98.181649,urban
16574,54.756508,98.713088,urban
16575,56.764138,96.09793,wetland
16576,54.805464,100.76695,urban
16577,55.823903,90.538816,wetland
16578,54.466078,100.44329,urban
16579,51.586631,89.888643,wetland
16580,53.529122,90.655797,urban
16581,57.197283,100.504593,tundra
16582,52.733422,99.350592,forest
16583,51.063456,95.893734,agricultural
16584,56.835157,98.761147,agricultural
16585,50.403801,88.176139,wetland
16586,58.11515,100.203657,forest
16587,51.037683,90.076435,forest
16588,58.107506,101.596038,wetland
16589,58.524975,96.580722,wetland
16590,56.487575,101.521051,agricultural
16591,51.474689,93.26652,forest
16592,50.471552,97.071193,wetland
16593,56.234254,97.174671,agricultural
16594,57.413917,90.389898,tundra
16595,54.281336,91.347639,urban
16596,57.104134,100.919081,wetland
16597,58.851577,89.169851,forest
16598,53.023848,96.671925,urban
16599,59.366776,94.04344,urban
16600,59.831359,88.697902,tundra
16601,58.3656,95.964623,urban
16602,58.19661,97.226625,agricultural
16603,57.417599,101.94949,tundra
16604,56.165963,93.039336,wetland
16605,53.847185,95.98756,wetland
16606,52.912287,99.425645,urban
16607,51.315541,89.260338,urban
16608,54.098634,95.094248,tundra
16609,50.174152,93.679659,wetland
16610,59.24345,100.309188,wetland
16611,49.57905,91.864632,wetland
16612,57.265708,94.534787,agricultural
16613,49.65005,97.315185,forest
16614,51.444992,93.445478,tundra
16615,58.279714,93.150491,wetland
16616,59.812069,88.270871,agricultural
16617,58.462984,98.505615,tundra
16618,54.186241,92.371573,urban
16619,57.566004,101.801663,forest
16620,55.035596,100.0066,agricultural
16621,59.686859,99.438595,wetland
16622,57.195953,95.654985,tundra
16623,54.532119,100.120921,forest
16624,58.470872,100.962364,wetland
16625,50.914398,99.269052,urban
16626,50.748303,93.698668,agricultural
16627,59.693401,92.622845,wetland
16628,50.027083,96.340551,urban
16629,59.27655,98.41511,forest
16630,59.505334,98.081197,wetland
16631,50.696541,90.140393,agricultural
16632,49.270924,88.518804,agricultural
16633,56.407366,95.797913,forest
16634,56.441378,90.240967,forest
16635,55.333345,92.564117,agricultural
16636,52.703329,99.435897,tundra
16637,54.437433,91.11555,wetland
16638,53.757465,89.291394,tundra
16639,52.892906,96.332347,wetland
16640,51.269328,92.736577,tundra
16641,59.989425,100.955891,tundra
16642,50.744118,101.038234,agricultural
16643,50.751279,101.685091,agricultural
16644,53.66553,100.136924,forest
16645,50.841,100.761162,agricultural
16646,53.288246,94.902151,agricultural
16647,55.468442,91.884924,tundra
16648,59.945427,92.694683,forest
16649,57.317414,92.119436,forest
16650,56.612924,93.040304,agricultural
16651,51.867969,101.826013,tundra
16652,52.17872,94.298529,wetland
16653,53.129854,91.211761,wetland
16654,55.791238,101.19749,agricultural
16655,49.440018,97.055329,tundra
16656,58.355208,99.250436,urban
16657,54.344005,101.23695,wetland
16658,50.193798,88.649423,tundra
16659,53.180833,92.805119,urban
16660,55.632803,90.591806,wetland
16661,50.054545,98.390185,tundra
16662,52.079551,90.569832,wetland
16663,50.02727,88.320799,tundra
16664,51.35044,96.950544,urban
16665,59.733025,88.851278,urban
16666,53.574818,95.672829,urban
16667,57.850564,91.37346,urban
16668,56.901006,93.169198,tundra
16669,59.846401,97.028496,forest
16670,53.698745,92.489612,urban
16671,53.931664,98.717393,agricultural
16672,55.319062,98.807252,agricultural
16673,51.859354,92.892176,tundra
16674,59.141731,96.848658,wetland
16675,57.043395,99.87402,forest
16676,53.230514,90.346068,agricultural
16677,52.592781,95.21184,urban
16678,59.775062,100.406849,urban
16679,52.605831,99.29519,agricultural
16680,54.747462,96.972249,agricultural
16681,58.98142,94.736921,forest
16682,57.39258,91.255966,urban
16683,50.176916,95.419156,urban
16684,58.443857,101.487814,urban
16685,56.421298,100.947105,urban
16686,51.876932,89.51631,urban
16687,58.93292,97.510566,forest
16688,57.838063,93.778194,wetland
16689,56.102767,96.995145,urban
16690,55.527537,94.498249,forest
16691,51.37998,100.59643,wetland
16692,58.647082,98.133999,urban
16693,59.574769,93.154136,urban
16694,56.046927,90.667466,wetland
16695,57.817678,95.832894,agricultural
16696,52.859508,88.778232,forest
16697,57.961138,88.58184,forest
16698,53.138975,91.09763,wetland
16699,49.716116,92.364694,agricultural
16700,52.009528,101.511918,urban
16701,59.535727,90.208002,urban
16702,58.143947,97.191068,wetland
16703,56.23551,90.958584,agricultural
16704,52.609183,101.341456,agricultural
16705,55.251195,98.080248,forest
16706,56.80076,98.808282,urban
16707,58.81705,91.726358,wetland
16708,59.563102,94.384859,forest
16709,58.731148,98.505893,agricultural
16710,49.307531,94.438669,urban
16711,51.909266,99.669052,urban
16712,49.627815,94.51365,forest
16713,54.23379,101.595386,wetland
16714,59.721725,99.227446,forest
16715,53.921745,96.534646,agricultural
16716,52.404808,100.970673,wetland
16717,49.474479,101.572666,urban
16718,59.033135,99.408512,agricultural
16719,52.212621,88.022672,agricultural
16720,49.605509,95.190876,forest
16721,53.07433,97.458191,agricultural
16722,53.19405,100.131688,urban
16723,49.095541,89.312518,urban
16724,59.014486,99.010206,agricultural
16725,49.451161,94.994782,wetland
16726,50.102592,100.869044,forest
16727,50.456493,89.634065,agricultural
16728,55.155632,91.054484,urban
16729,49.460213,89.341178,wetland
16730,50.340841,101.53081,wetland
16731,57.375065,100.504683,wetland
16732,57.073323,95.928091,tundra
16733,56.989091,89.566626,agricultural
16734,59.07483,94.109182,urban
16735,58.910964,99.803227,wetland
16736,58.226789,89.538367,urban
16737,52.354071,89.141884,agricultural
16738,51.523092,90.512623,forest
16739,57.180531,93.079223,urban
16740,53.192476,98.822134,urban
16741,59.305842,95.096173,agricultural
16742,50.336972,94.244938,wetland
16743,49.692045,100.240788,wetland
16744,58.543939,90.183071,tundra
16745,51.785041,92.219916,urban
16746,53.295226,92.575752,forest
16747,56.767202,100.929706,forest
16748,58.911549,89.170799,urban
16749,56.297131,99.098738,tundra
16750,58.172139,91.687243,urban
16751,49.554414,97.734425,tundra
16752,55.794572,101.592617,wetland
16753,59.811646,90.388811,forest
16754,59.652299,97.111876,forest
16755,53.608233,91.431511,tundra
16756,50.973811,89.61516,agricultural
16757,55.922927,92.024757,agricultural
16758,54.475111,89.749263,forest
16759,50.689967,90.164001,agricultural
16760,49.991075,90.889014,forest
16761,49.157811,89.482134,urban
16762,53.568529,93.954361,agricultural
16763,52.080821,95.252878,forest
16764,50.956754,98.437847,urban
16765,49.119653,100.768275,urban
16766,49.679592,100.896445,tundra
16767,55.733532,91.225478,urban
16768,59.059524,93.843859,agricultural
16769,57.334078,94.117911,urban
16770,53.161762,96.85874,urban
16771,58.338984,101.236613,tundra
16772,58.287768,96.375052,wetland
16773,51.827203,98.006791,wetland
16774,59.823829,92.169273,urban
16775,52.604099,91.598443,tundra
16776,56.017451,99.881855,tundra
16777,59.002154,92.818414,agricultural
16778,56.886631,89.652533,agricultural
16779,50.223866,90.765289,forest
16780,54.12149,98.449318,forest
16781,55.991734,90.443184,agricultural
16782,57.467284,90.044305,forest
16783,57.864061,98.745147,agricultural
16784,59.569505,91.598821,urban
16785,55.947322,89.79326,tundra
16786,57.453274,98.786216,tundra
16787,59.788573,97.640303,tundra
16788,55.908126,97.06696,forest
16789,58.814552,88.420957,wetland
16790,50.708559,89.401753,tundra
16791,51.570488,93.820035,urban
16792,52.232741,100.587689,forest
16793,55.095409,95.743845,forest
16794,50.500953,91.483728,tundra
16795,56.955684,91.057084,agricultural
